GPA,Credits_Completed,Exam_Scores,Attendance_Percentage,Coding_Skills,Communication_Skills,Leadership_Skills,Clubs_Joined,Events_Participated,Internship_Completed,Internship_Duration_Months,Library_Visits_Per_Week,Online_Course_Hours_Per_Week,Employment_Competitiveness
3.56,158,98,52.28,2,7,9,0,9,1,2,0,0,Low
3.17,84,88,67.23,2,1,8,4,9,0,10,8,16,High
3.9,53,87,54.39,1,9,2,0,4,1,9,0,11,High
2.08,139,51,73.96,5,2,2,1,7,1,5,1,11,High
2.53,20,92,86.44,2,8,5,4,2,1,1,6,18,High
3.2,149,88,78.34,3,4,2,3,5,1,7,10,16,High
2.59,80,70,59.82,2,6,1,4,8,1,3,2,6,Medium
3.43,107,89,82.74,4,9,2,4,1,0,2,5,10,Medium
3.52,87,86,84.24,3,7,5,2,7,1,4,7,1,High
2.21,146,67,96.62,9,8,7,0,9,0,7,4,15,High
3.03,159,97,57.34,2,7,5,1,6,0,8,0,8,High
3.02,41,95,84.62,7,2,1,0,2,1,0,9,9,Medium
2.74,101,61,95.57,3,9,7,2,0,1,3,13,9,Low
3.87,148,66,75.08,8,1,6,0,5,1,5,11,2,Low
3.66,49,86,68.09,4,2,7,1,1,1,5,2,16,High
3.39,145,95,58.54,4,3,2,0,2,1,8,10,13,Medium
3.43,116,87,93.34,9,3,5,2,4,1,0,1,18,Medium
2.92,43,64,69.71,3,4,8,1,7,0,4,5,17,Medium
3.84,33,56,96.24,7,5,7,0,1,0,9,13,17,Low
3.39,55,63,92.39,1,6,6,2,5,1,0,4,13,Medium
3.46,43,99,68.83,7,1,6,2,0,1,5,6,2,Medium
3.72,114,50,78.7,2,8,1,4,6,0,8,1,9,Medium
2.55,74,87,51.36,6,6,1,1,3,0,3,13,12,High
3.61,43,52,63.16,9,9,7,1,0,0,9,12,11,Low
2.39,45,86,85.51,6,5,3,0,8,1,9,5,8,High
2.69,99,93,83.9,3,7,6,4,8,0,8,10,9,Low
2.67,84,80,67.67,1,4,5,1,2,1,2,4,18,Medium
3.96,94,92,90.43,4,6,3,2,5,1,10,5,15,Low
3.71,62,62,61.79,4,6,6,1,6,0,6,14,2,Medium
3.4,48,97,73.06,8,4,3,4,3,0,4,14,11,Medium
3.45,100,67,73.63,7,6,8,3,5,0,9,4,7,High
3.12,73,66,67.04,7,8,7,2,8,1,0,6,14,Medium
3.89,58,66,97.73,7,5,9,1,9,1,6,4,10,Low
2.99,61,60,84.83,2,2,5,2,5,0,7,14,12,Low
2.76,48,69,76.96,9,9,1,0,6,1,5,13,5,Low
2.33,150,59,75.53,6,4,8,2,5,0,0,12,12,Medium
3.57,157,78,57.96,2,4,2,1,6,1,8,6,10,Medium
3.47,61,97,68.61,1,7,6,0,0,0,6,0,5,Low
2.77,113,83,83.64,1,6,1,0,5,1,5,14,5,Medium
2.05,51,66,96.23,1,4,6,0,8,0,3,8,4,Medium
3.68,45,91,90.82,4,6,4,3,2,1,2,5,6,Medium
2.02,134,62,65.02,4,3,5,3,5,1,3,8,18,Low
3.41,148,93,71.7,9,7,7,0,3,1,0,0,10,Medium
3.94,75,96,54.15,1,6,6,1,6,0,8,1,5,Low
2.88,141,88,55.11,3,3,1,0,6,1,1,6,8,Low
2.47,125,76,73.51,3,1,9,0,8,1,1,3,19,Low
3.41,149,75,76.51,8,5,6,2,3,0,2,13,17,Medium
3.63,100,77,63.2,2,2,6,2,7,0,0,12,7,Medium
3.09,139,62,82.14,6,7,9,2,7,1,9,9,17,Low
3.93,71,61,85.17,4,7,5,4,7,1,2,13,4,Medium
2.1,110,93,64.96,6,4,6,2,7,0,3,0,5,High
3.01,156,77,87.92,5,6,6,2,5,1,8,4,1,Medium
3.44,41,51,60.28,9,1,7,1,7,1,4,3,3,Medium
3.73,53,86,77.21,9,2,9,3,5,0,10,5,18,High
2.36,129,83,90.21,1,6,5,3,9,0,5,12,3,Low
3.6,68,72,76.85,3,2,5,3,1,0,0,6,15,High
3.11,148,94,95.4,1,4,4,4,2,1,2,14,0,High
2.79,92,78,52.93,6,4,4,0,5,1,6,10,15,High
2.26,103,84,79.42,3,9,8,2,6,0,6,2,0,Low
3.73,72,60,78.09,1,7,2,1,3,0,9,5,16,Low
2.31,119,97,83.02,6,7,8,4,0,1,11,1,4,High
2.62,143,82,91.67,5,1,2,3,3,0,11,11,15,Low
2.58,64,60,86.29,8,5,1,4,5,1,0,9,2,High
3.74,156,58,89.51,2,3,9,1,7,0,8,12,9,High
3.35,124,63,64.44,8,3,8,4,3,0,0,3,17,High
3.59,125,58,69.37,5,6,6,3,9,1,6,13,17,High
2.5,62,88,81.34,8,4,4,0,0,1,11,9,16,High
3.25,153,97,77.67,4,8,2,3,4,0,11,12,10,Low
3.14,67,52,98.06,4,4,8,3,6,1,1,8,8,High
3.67,145,78,59.34,4,8,3,3,5,1,8,12,10,High
3.81,26,68,67.56,6,4,4,4,2,0,11,6,8,High
2.02,35,85,78.64,4,3,5,1,6,1,11,1,16,High
3.35,148,81,93.4,9,5,4,3,3,1,8,5,19,Low
2.1,134,56,96.47,9,5,8,4,4,1,8,13,4,Low
3.1,56,77,66.8,3,1,9,1,6,1,3,3,11,High
2.58,144,93,53.36,7,8,1,0,1,0,5,7,17,High
2.61,100,67,71.08,5,8,2,3,3,0,11,11,15,Low
2.71,81,54,69.72,9,8,4,2,3,0,1,7,8,Low
3.24,91,72,99.32,2,4,1,4,5,0,2,0,7,Medium
2.67,144,71,71.55,3,9,6,0,6,0,5,7,5,High
3.47,85,75,65.29,5,3,5,0,3,1,0,9,16,Low
2.81,49,91,68.27,5,7,7,0,9,1,6,6,13,Medium
2.14,39,61,69.85,7,6,6,4,0,1,1,13,13,Low
3.57,101,89,91.08,8,9,3,1,0,0,7,13,3,Low
2.57,126,68,54.05,8,4,5,2,4,0,4,0,7,Low
2.87,151,96,65.83,1,4,3,1,0,0,6,2,16,High
3.37,56,50,98.32,1,6,9,3,2,1,7,13,0,Medium
2.66,151,52,57.66,3,8,2,2,8,1,2,4,2,High
2.11,96,76,87.13,1,3,6,1,2,1,5,2,16,High
2.75,108,67,67.82,1,8,9,3,2,0,11,2,19,Low
3.89,107,99,79.09,8,8,7,2,8,0,8,0,2,High
3.28,52,79,54.98,1,7,5,4,4,1,3,7,6,High
3.34,77,51,65.32,9,7,2,3,7,1,9,8,10,High
3.26,47,54,75.04,2,5,2,1,9,1,6,4,14,Low
2.4,54,78,61.59,9,2,4,2,8,0,0,0,6,Medium
2.84,144,82,77.09,7,2,2,3,5,0,11,0,4,Low
3.5,157,91,60.99,9,8,8,3,6,1,6,8,16,Low
2.2,84,69,82.51,3,6,7,4,6,1,8,13,4,High
2.56,61,79,95.22,1,8,7,3,6,0,9,0,0,Medium
2.55,104,91,54.27,1,3,3,2,3,1,7,8,6,Medium
2.86,156,54,60.83,6,1,7,0,1,1,3,14,16,Medium
3.96,130,99,92.22,7,6,8,2,1,0,2,2,7,Low
2.14,34,70,81.58,9,2,5,2,6,1,6,2,11,High
3.04,88,64,53.94,6,9,1,4,9,1,11,12,1,High
2.36,124,69,74.32,5,5,1,4,6,1,0,3,16,Low
3.94,83,57,60.49,2,5,4,3,9,0,7,4,19,Low
2.23,60,98,59.95,2,8,2,4,6,1,11,5,13,Low
2.81,90,80,97.03,8,6,7,3,7,1,0,13,2,Medium
3.48,75,61,88.08,1,3,3,0,2,0,6,5,18,Medium
3.41,44,70,84.81,8,9,4,1,4,1,5,9,13,Medium
2.85,124,79,61.95,7,4,9,4,5,1,9,12,7,High
2.69,153,76,55.93,7,4,2,4,7,0,7,14,6,Medium
2.8,138,93,93.54,5,2,8,0,7,1,5,12,4,Medium
2.53,28,75,50.29,3,3,1,4,9,1,4,8,2,Medium
2.41,79,82,69.4,7,4,3,0,2,1,8,0,0,High
2.97,144,75,63.88,7,7,4,3,3,0,3,8,18,High
2.54,68,75,78.52,7,3,6,4,5,1,6,3,14,High
2.57,70,85,62.53,2,8,1,4,3,0,5,6,0,High
3.31,89,89,65.56,3,8,8,3,9,0,9,14,4,Medium
3.94,56,50,92.5,3,2,2,4,3,0,5,5,19,Low
3.21,50,64,80.16,4,4,5,2,4,0,10,8,10,High
2.15,81,99,57.28,9,8,6,0,9,0,11,1,13,High
2.15,112,50,86.32,1,1,8,1,6,0,4,14,17,Medium
3.9,33,60,60.37,7,1,3,2,1,0,1,10,19,High
2.59,98,51,71.65,7,4,9,1,1,1,3,1,8,High
2.18,27,50,82.33,4,2,5,2,9,1,0,6,14,High
3.2,55,80,63.6,1,1,8,2,8,0,8,14,10,Low
3.25,67,93,69.21,3,8,4,2,3,1,8,11,4,Medium
3.3,104,65,86.71,5,2,9,0,4,1,7,8,14,Low
2.53,47,71,96.9,2,4,8,1,2,1,3,4,1,High
2.03,70,91,76.46,7,3,5,3,1,0,4,6,11,Low
3.93,123,67,50.5,7,2,3,3,9,1,0,10,6,Medium
2.5,120,96,66.92,5,8,1,4,7,0,3,7,1,High
3.35,48,66,69.93,6,3,5,0,3,0,3,13,7,Low
3.41,146,79,66.96,1,9,5,0,0,1,4,7,8,High
3.22,101,59,71.81,4,5,4,0,5,0,1,3,4,Medium
2.63,29,84,81.63,4,9,8,2,5,0,1,9,14,Low
2.54,125,70,56.06,8,3,3,0,1,0,11,6,18,High
3.2,20,65,63.63,2,5,9,3,1,1,1,0,18,High
3.73,58,55,75.38,1,6,3,0,7,1,10,3,12,Low
3.89,40,52,65.78,7,9,4,2,6,1,7,11,12,High
2.21,84,90,99.55,6,8,6,1,1,0,11,12,5,Low
2.31,34,92,71.57,5,2,9,0,9,1,1,13,0,Medium
3.89,151,70,93.49,8,2,2,1,0,1,5,12,9,High
3.47,80,62,94.83,2,5,2,4,7,1,1,4,5,Low
3.77,157,67,91.8,2,5,2,2,9,0,7,13,2,Low
2.41,106,73,52.34,9,5,5,0,1,0,0,9,12,Medium
3.18,124,76,97.39,1,4,6,4,4,1,1,12,18,High
3.4,53,53,56.44,6,8,3,4,5,0,4,13,9,High
3.36,143,71,51.72,3,5,3,1,9,1,5,11,12,High
2.82,129,73,70.72,5,1,2,3,0,1,8,6,6,High
2.03,52,89,59.73,8,5,6,3,1,0,5,11,14,High
3.17,117,94,59.21,7,1,1,3,9,0,7,5,3,High
2.51,80,59,64.39,4,4,9,3,3,0,11,3,10,High
2.9,29,51,62.42,8,1,4,2,1,0,6,14,7,High
3.92,103,89,84.24,2,6,2,0,5,0,0,2,1,High
2.8,84,55,59.34,7,6,6,0,3,0,1,10,0,Medium
3.68,96,97,77.16,5,1,5,2,2,1,3,13,0,High
2.38,20,67,99.32,6,8,3,1,5,1,11,5,15,Medium
3.34,152,66,71.62,3,4,3,0,8,0,0,9,17,Medium
3.95,99,87,82.09,7,2,5,4,7,0,7,14,10,Medium
2.2,34,94,98.47,7,1,4,0,1,1,3,13,7,Low
2.02,47,72,56.88,2,3,5,2,2,1,6,12,18,Medium
2.87,42,95,70.93,1,7,2,1,1,0,6,11,11,Medium
2.19,128,79,92.51,2,8,1,0,9,0,7,4,5,High
3.5,126,70,96.62,8,5,5,2,6,1,8,13,15,Low
3.83,132,59,80.06,3,7,1,4,8,1,8,11,7,Medium
2.87,117,92,57.17,4,2,3,3,0,1,6,2,6,High
2.52,158,62,95.07,8,4,8,4,2,1,8,3,19,High
2.87,47,61,58.72,3,6,8,4,5,1,4,1,2,Medium
3.45,61,58,67.64,6,5,9,1,3,0,9,8,0,Low
2.02,118,53,68.78,2,6,1,0,9,1,3,6,5,Low
3.18,80,88,72.36,3,2,4,3,9,0,2,11,2,Low
3.23,142,73,89.51,1,7,6,2,0,1,5,13,18,High
3.28,83,83,90.11,9,8,7,3,8,0,9,9,1,Medium
2.48,50,88,85.98,4,9,5,0,6,1,10,2,16,Medium
3.43,100,90,51.11,6,6,7,1,6,0,8,7,15,Low
2.18,29,54,78.24,7,7,8,0,0,1,3,7,6,High
2.4,27,64,87.37,2,1,6,2,8,0,1,10,5,Low
3.75,78,99,72.23,8,9,4,3,7,1,10,0,10,High
3.48,49,53,97.25,9,6,1,4,9,0,2,13,14,Medium
2.03,39,88,91.19,2,4,5,0,4,0,2,4,10,High
2.5,67,57,81.91,5,9,4,1,3,0,1,4,6,High
2.43,149,98,53.12,2,1,5,1,0,0,8,11,14,Low
2.54,56,94,82.62,5,2,4,3,8,1,3,2,15,Medium
2.5,148,73,95.58,7,3,9,4,7,1,2,1,7,Low
2.13,151,77,68.97,6,1,3,2,1,0,9,0,4,High
2.92,119,92,91.91,4,2,3,4,3,1,5,12,16,Medium
3.47,73,76,65.66,2,2,7,3,3,0,7,3,1,High
3.21,141,50,78.51,7,7,2,4,6,1,10,11,6,Medium
3.35,44,83,82.42,9,6,9,3,2,1,7,10,5,Medium
2.16,150,66,83.9,1,9,8,4,7,0,9,9,11,Low
3.9,28,86,94.13,3,5,6,0,6,1,5,1,15,Medium
3.68,53,87,61.73,7,9,9,1,9,0,4,4,10,High
3.61,62,75,63.12,9,9,3,3,3,1,10,11,16,Medium
3.65,93,73,85.2,5,2,4,3,8,1,6,10,9,Medium
3.87,113,88,58.86,7,9,7,1,5,1,2,9,15,Medium
3.09,41,70,73.21,7,3,1,2,2,0,11,11,15,High
2.4,89,79,51.0,4,3,1,3,6,1,9,1,14,Low
3.23,149,96,57.05,5,9,1,0,5,0,1,0,14,High
3.49,113,97,83.94,2,7,8,4,7,0,7,9,19,High
3.48,51,62,87.37,8,8,6,0,4,1,10,9,3,Medium
3.04,125,86,55.77,1,7,3,3,5,0,11,11,2,Low
2.14,20,52,61.39,2,9,7,2,0,1,8,9,13,Low
2.74,91,81,54.95,3,8,6,3,7,0,11,9,9,Medium
3.84,69,84,71.67,7,4,5,2,0,1,5,8,5,Low
3.17,34,68,56.31,6,2,3,1,2,0,3,1,10,High
3.08,72,63,71.86,7,5,4,4,1,0,5,9,3,Low
2.54,27,97,86.6,5,2,1,0,5,0,11,3,9,High
2.74,93,71,84.17,4,4,9,2,7,0,6,2,15,Medium
3.79,65,66,64.02,7,2,5,0,7,1,11,0,7,High
3.33,88,53,83.69,3,5,2,1,6,1,7,7,8,Medium
3.57,133,94,96.39,7,6,9,3,6,0,2,1,3,Medium
2.91,142,89,67.38,2,1,7,2,7,0,11,10,16,Medium
3.26,158,68,66.46,8,8,8,4,4,0,5,7,9,Medium
2.5,136,86,78.57,6,2,3,2,2,0,9,11,12,Low
3.41,62,51,62.28,3,5,7,3,1,1,5,0,16,Medium
2.86,39,64,82.58,3,8,1,3,2,1,9,5,18,Low
2.89,40,51,91.61,5,5,6,4,2,1,6,3,16,High
3.3,101,60,72.97,3,3,6,4,6,0,3,2,3,High
3.87,76,94,83.98,6,6,6,1,0,1,5,0,5,Low
2.13,93,72,82.59,2,1,3,0,6,1,1,9,13,Low
3.65,117,59,51.93,8,1,6,2,5,0,7,10,8,Medium
2.58,129,52,59.17,9,8,3,1,9,1,2,11,5,Low
2.89,134,54,94.68,7,7,9,0,1,0,8,0,9,High
2.04,61,52,96.94,3,3,7,1,9,0,7,10,5,Low
2.6,87,87,89.02,4,8,4,4,0,0,11,6,8,High
3.01,89,62,96.06,2,8,3,4,8,0,5,5,12,High
2.11,97,91,65.31,9,1,6,3,1,0,9,2,15,High
2.98,109,68,62.39,5,7,9,2,3,0,1,11,15,Medium
3.85,130,89,69.22,2,2,3,2,8,0,7,11,18,Medium
2.21,131,99,52.77,6,2,8,2,8,1,10,1,4,Medium
3.53,122,84,90.49,7,2,6,1,0,1,5,9,10,High
2.82,38,73,99.21,2,5,4,1,1,0,10,2,14,Low
3.31,89,73,91.2,1,7,5,2,1,1,0,11,7,Low
2.52,82,66,77.75,7,4,3,3,1,1,5,14,14,High
2.32,94,89,64.76,1,4,2,0,7,1,4,7,10,High
2.32,123,59,59.88,3,9,9,1,7,0,5,10,12,High
2.14,94,51,68.2,4,9,3,2,9,1,0,6,1,High
2.37,147,93,83.35,2,7,6,4,7,0,3,12,1,High
3.33,75,72,72.35,7,4,5,1,3,0,6,13,11,High
3.76,41,55,96.7,5,8,8,0,7,0,4,11,19,Low
3.63,108,51,92.71,1,3,5,1,6,0,5,14,8,Medium
3.37,38,70,55.12,8,3,8,0,7,0,1,12,19,High
2.22,45,84,56.58,7,7,5,0,0,0,7,6,14,Low
2.58,42,98,83.81,4,9,6,1,2,0,9,4,6,Low
2.62,66,78,61.54,2,4,5,0,9,1,3,11,13,Medium
2.5,32,56,89.55,7,4,2,1,5,1,5,9,16,Low
3.03,85,78,79.57,2,1,6,1,0,0,2,2,1,Medium
3.07,92,86,61.49,6,1,7,3,3,1,8,0,8,Medium
2.71,96,72,73.93,1,3,3,4,8,1,7,0,12,Low
2.71,50,82,70.3,7,7,3,0,6,0,5,5,4,Low
3.66,104,57,93.66,7,9,7,1,0,1,8,14,3,Low
3.58,78,61,51.61,4,4,4,0,5,0,9,3,0,Medium
2.62,60,95,94.79,4,2,2,1,5,1,8,6,8,Medium
3.83,131,97,82.6,5,6,9,1,1,0,1,9,15,Low
3.91,115,59,86.88,2,6,9,1,5,0,8,9,18,Medium
2.65,141,64,50.13,9,9,6,4,9,1,7,9,2,Medium
2.71,124,73,81.41,4,4,2,0,1,0,1,0,2,Low
3.01,93,75,79.42,9,8,3,4,7,1,8,12,6,High
3.88,151,96,76.86,3,3,5,4,6,0,4,5,17,High
3.75,118,91,89.29,9,2,5,4,5,0,11,6,19,Low
2.21,145,88,77.79,1,9,9,4,9,1,8,0,6,High
2.79,157,52,92.85,7,6,3,3,5,1,2,1,15,Low
3.11,94,51,61.63,4,8,2,0,8,1,3,8,3,High
3.01,33,55,90.3,7,9,8,0,8,0,0,8,12,Medium
2.39,57,70,58.97,6,1,7,1,9,1,10,5,9,Low
3.72,159,58,90.66,4,1,9,0,9,0,4,10,1,Low
3.35,64,59,97.02,4,5,3,4,1,1,6,3,18,Low
3.68,94,85,66.78,8,9,6,2,2,1,6,6,13,High
3.72,48,52,76.49,7,7,5,0,9,1,5,4,5,Low
3.5,37,90,82.92,4,7,5,2,6,1,5,14,12,Medium
2.88,39,73,53.97,6,2,8,3,9,1,7,2,11,Low
3.22,33,71,74.7,6,3,1,1,8,0,10,3,11,High
2.32,73,98,68.03,1,4,1,1,5,0,9,1,11,Low
3.35,50,63,93.62,2,2,3,1,0,1,8,13,10,High
2.36,77,91,93.83,4,9,2,3,6,1,3,5,13,Medium
3.39,123,94,85.04,6,5,2,4,0,1,3,2,3,High
2.46,147,93,82.79,6,7,2,2,4,0,7,6,12,High
2.24,44,76,86.68,1,9,4,0,8,0,4,3,7,Medium
2.33,38,82,68.3,8,5,1,4,9,1,9,13,2,Medium
2.0,155,71,70.23,2,6,9,1,9,0,8,7,13,High
3.44,22,78,77.69,5,4,5,1,8,0,5,10,18,High
3.46,105,68,96.9,4,8,5,4,0,1,8,13,17,High
3.03,28,68,86.2,5,1,9,2,5,0,11,0,10,High
2.32,113,55,77.55,5,1,5,4,2,0,11,8,12,Medium
2.17,158,94,88.52,8,5,8,3,8,0,3,2,5,Low
2.04,39,68,68.54,7,9,1,1,2,0,0,14,17,Low
2.33,54,62,86.52,9,2,1,2,1,1,3,2,19,Low
3.78,72,75,70.53,1,3,4,0,7,0,8,14,0,High
2.48,129,71,63.98,6,8,8,1,2,0,6,4,1,High
2.71,155,70,80.49,6,5,3,4,4,0,5,9,6,Low
2.21,23,85,84.34,2,3,1,2,5,1,1,0,4,Low
2.44,121,51,72.96,8,6,9,1,9,1,3,13,18,Medium
3.04,66,96,78.28,6,6,9,0,9,1,0,2,1,High
3.22,113,93,84.7,9,5,9,0,0,1,2,3,2,High
2.49,67,79,88.39,5,5,9,4,6,1,1,13,19,High
2.12,110,76,94.78,7,6,2,3,6,1,3,1,9,Medium
2.78,103,56,67.73,6,2,4,4,4,1,3,11,9,High
2.47,87,69,97.57,5,6,2,2,8,0,10,5,7,Medium
2.44,158,99,81.86,6,2,7,4,1,0,8,9,8,Medium
3.92,144,80,89.39,4,3,3,2,4,0,6,3,1,Low
3.23,92,72,84.99,3,2,9,3,1,0,2,0,2,High
3.11,23,62,60.28,1,1,7,4,1,1,6,2,15,Medium
2.83,95,66,53.57,1,1,8,0,8,0,7,6,3,Low
2.86,92,53,86.31,6,9,9,2,6,0,11,13,5,High
3.08,96,63,75.55,9,4,8,2,3,1,6,2,12,Low
3.39,67,69,85.11,8,5,7,0,7,0,7,12,5,Medium
3.4,121,62,73.84,2,7,9,4,3,1,8,5,9,Medium
2.34,125,52,65.61,9,2,1,3,0,1,0,10,16,Low
3.0,96,75,64.25,8,9,4,1,9,0,9,14,7,High
2.82,58,75,86.53,9,4,4,4,2,0,5,5,8,High
3.74,77,67,63.84,4,1,5,4,9,1,3,0,1,Medium
3.26,38,81,85.73,9,8,8,2,0,0,0,1,16,High
3.07,107,63,69.2,2,4,1,2,1,1,1,9,19,High
2.23,132,96,88.54,1,7,6,3,1,0,9,10,10,Low
3.21,96,52,57.14,9,3,9,3,6,0,3,11,17,Low
2.23,96,50,60.25,8,9,8,3,3,0,0,10,2,Low
2.67,47,75,84.3,7,5,2,0,9,1,5,5,8,High
2.29,85,73,78.01,8,5,7,1,8,1,0,1,7,Medium
3.38,29,98,60.19,1,3,5,1,1,0,8,14,6,High
2.41,145,84,95.14,9,9,2,3,8,0,9,13,6,High
2.78,77,63,63.8,9,3,1,2,5,1,2,12,7,High
3.79,144,52,71.05,9,2,2,1,9,1,11,1,19,High
2.41,131,62,60.11,6,9,6,4,7,1,10,3,4,Low
3.02,103,96,69.4,4,9,8,0,6,1,0,11,2,Low
2.84,115,99,74.58,2,4,3,2,7,0,5,12,18,Medium
2.04,52,63,64.76,4,4,5,0,8,1,5,13,1,Medium
3.59,66,70,88.45,7,6,2,4,7,1,6,7,13,Low
2.14,131,75,69.7,1,9,8,1,5,1,6,5,1,High
2.95,62,52,86.48,9,8,4,0,7,1,9,13,9,Low
3.12,27,89,60.35,3,3,6,0,7,0,10,7,19,Medium
3.26,22,53,68.85,4,6,3,0,1,0,3,14,9,High
3.38,144,85,50.4,5,7,8,4,1,0,4,3,16,Low
2.51,31,92,87.93,3,6,8,2,0,1,2,10,1,Medium
2.02,103,50,81.29,4,3,3,2,9,1,5,2,0,Medium
3.45,35,89,90.89,5,9,9,4,1,0,6,6,17,Low
3.07,97,96,72.78,1,4,5,0,6,0,8,14,3,High
3.67,78,82,89.99,9,2,9,0,2,1,8,6,0,Medium
3.64,82,56,82.38,4,9,7,3,3,1,11,1,16,High
3.69,68,60,50.18,9,3,3,1,3,0,4,0,2,High
2.97,70,76,62.68,4,6,6,1,3,1,3,10,1,Low
2.67,52,63,74.69,1,5,2,2,1,0,6,7,17,Low
3.58,49,71,80.93,5,2,6,4,5,1,2,2,3,High
2.9,95,65,53.28,9,1,5,0,0,0,3,5,2,High
2.37,34,95,85.25,3,9,3,1,4,1,8,6,11,Low
3.71,101,61,77.18,5,3,7,4,1,1,4,7,15,High
3.77,111,98,76.29,3,7,4,4,8,1,9,5,10,High
2.93,42,95,64.6,3,9,6,0,1,0,6,6,9,High
2.15,113,59,79.74,1,9,9,4,5,1,1,4,18,Low
2.78,64,73,51.37,2,6,6,1,3,1,8,2,9,Low
3.61,81,95,53.24,2,8,4,3,5,1,4,14,2,Medium
3.8,34,67,86.69,9,9,2,1,1,0,4,1,5,Medium
2.41,65,71,66.09,7,3,9,3,1,1,3,6,13,Low
2.13,83,58,67.35,8,6,4,4,6,0,7,7,11,Low
3.75,94,66,60.42,2,5,4,1,2,1,10,13,7,High
2.78,71,87,72.28,9,7,2,0,2,0,3,7,1,Medium
3.08,107,89,52.6,3,7,5,4,6,0,1,12,8,High
3.94,76,62,65.02,2,9,6,0,7,1,4,2,13,High
2.13,102,99,76.36,1,1,6,3,6,0,2,1,0,Medium
3.3,85,86,73.28,9,6,3,2,2,1,3,12,2,Medium
2.15,39,55,99.98,8,5,9,2,2,1,2,8,19,Low
2.75,52,70,69.44,4,4,7,3,6,1,6,5,5,Medium
3.61,91,85,69.35,7,1,3,2,2,1,5,9,19,Medium
2.87,44,56,75.18,3,4,4,4,1,0,1,2,12,Medium
3.99,65,85,59.52,3,7,7,4,6,0,10,4,10,Low
3.12,92,74,93.82,4,4,8,1,2,0,7,0,14,Low
2.64,117,60,78.61,2,1,6,4,4,0,4,1,17,High
2.44,76,93,59.61,4,1,4,2,6,0,5,8,18,Low
2.7,106,63,89.67,3,1,2,0,1,1,7,9,18,Low
2.75,152,94,51.72,8,5,8,1,7,1,10,10,5,High
2.14,74,78,99.13,2,7,1,0,1,0,10,9,14,Low
2.74,80,59,93.26,9,9,9,2,3,0,11,2,13,Low
2.93,108,99,78.98,3,8,8,0,3,1,6,7,4,High
3.45,27,97,55.56,4,2,3,2,7,0,10,9,10,Medium
3.31,35,54,60.76,3,9,4,4,0,0,2,7,19,Medium
3.42,135,57,63.97,3,4,4,1,8,0,1,14,12,Medium
2.02,80,95,62.05,8,5,2,3,5,0,2,4,12,Medium
2.44,34,54,74.88,8,5,5,2,3,1,7,7,3,Medium
3.32,150,73,97.23,6,4,3,4,5,1,3,1,8,Low
2.97,121,89,72.21,4,6,1,0,5,0,7,1,12,Low
2.01,73,75,83.08,1,1,2,4,8,1,3,11,7,Low
3.61,33,55,84.43,4,2,7,0,3,0,6,3,19,Low
3.55,55,65,93.58,8,4,1,0,7,1,5,7,10,Low
3.1,124,85,51.69,6,4,2,0,0,0,9,1,18,Medium
2.13,101,61,70.22,2,8,7,0,5,1,0,3,0,Medium
3.53,86,60,89.24,3,9,1,1,4,1,10,7,8,High
3.17,29,52,90.74,7,4,7,0,2,1,7,2,1,Low
3.56,68,93,96.37,4,6,8,1,3,0,5,7,3,High
3.5,130,86,85.14,4,4,2,3,7,1,1,11,3,Low
3.61,84,55,62.26,5,4,4,1,9,1,4,1,0,Low
3.04,76,68,75.28,8,9,7,0,1,0,11,13,17,Medium
2.28,46,67,51.62,7,4,1,3,7,0,1,0,13,Low
3.34,132,65,82.35,9,6,6,4,6,0,9,13,12,Medium
3.24,152,72,77.71,5,9,5,1,0,0,6,13,7,High
3.48,90,92,83.34,1,3,6,4,1,0,10,13,5,Low
2.34,102,86,96.51,4,7,8,3,6,1,9,5,16,Low
2.39,76,58,84.36,6,7,1,1,2,0,5,7,10,Low
3.78,139,52,66.02,6,1,3,0,1,0,6,8,14,High
3.5,112,57,59.94,9,2,9,1,0,1,5,9,6,Low
3.82,34,87,92.73,5,5,8,0,6,0,9,7,7,Medium
3.52,130,53,59.72,5,8,4,2,2,0,0,1,10,Medium
3.19,120,61,58.08,6,6,9,1,5,1,2,0,1,Medium
3.31,138,93,60.33,6,7,7,1,9,1,9,6,19,Medium
3.78,95,80,75.44,3,3,2,4,7,0,1,6,10,Medium
3.16,39,74,56.21,6,6,1,4,5,0,0,12,13,Low
3.26,150,65,96.91,8,9,1,3,6,1,0,11,12,High
2.31,92,91,98.31,6,3,3,0,5,0,3,12,7,High
2.95,141,63,98.69,5,6,2,4,6,1,10,2,11,High
3.43,60,62,51.96,3,7,4,3,4,1,0,5,8,Medium
2.54,149,90,97.31,1,5,8,0,8,1,1,6,9,High
2.4,42,56,99.87,5,8,5,0,2,0,0,13,10,Medium
2.63,42,61,97.12,6,8,5,0,5,0,11,8,10,Medium
2.48,28,86,83.55,6,6,6,2,8,0,11,0,15,Low
2.43,32,99,85.06,6,7,5,0,0,1,5,12,17,Medium
2.85,70,53,56.11,3,3,5,3,4,0,10,2,8,Medium
3.82,83,51,93.71,4,7,7,0,3,0,3,4,2,Low
3.01,71,84,52.98,3,7,6,0,8,1,7,2,3,High
2.38,57,93,65.89,2,4,2,3,0,0,10,7,19,Medium
2.15,119,52,99.56,8,4,1,1,3,0,4,9,18,High
